aidx;assay_category;assay_cell_type;assay_chembl_id;assay_classifications;assay_organism;assay_parameters;assay_strain;assay_subcellular_fraction;assay_tax_id;assay_test_type;assay_tissue;assay_type;assay_type_description;bao_format;bao_label;cell_chembl_id;confidence_description;confidence_score;description;document_chembl_id;relationship_description;relationship_type;src_assay_id;src_id;target_chembl_id;tissue_chembl_id;variant_sequence
KBe_4cl_O00571;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991688;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL5553;;
KBe_4cl_P26196;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991690;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105783;;
KBe_4cl_Q15392;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991691;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL2331059;;
KBe_4cl_Q7L2E3;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991692;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105814;;
KBe_4cl_P31689;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991693;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL2189122;;
KBe_4cl_Q13627;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991694;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL2292;;
KBe_4cl_P00533;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991696;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL203;;
KBe_4cl_Q9BQI3;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991697;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL6029;;
"KBe_4cl_P41091;Q2VIR3";;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991698;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Default value - Target unknown or has yet to be assigned;0;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Default value - Target has yet to be curated;U;;48;CHEMBL612545;;
KBe_4cl_O60841;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991699;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105852;;
KBe_4cl_P21709;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991700;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL5810;;
KBe_4cl_P29317;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991701;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL2068;;
KBe_4cl_P54764;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991702;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL3988;;
KBe_4cl_P54756;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991703;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL3987;;
KBe_4cl_Q15375;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991704;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4602;;
KBe_4cl_P29323;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991705;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL3290;;
KBe_4cl_P54753;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991706;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4901;;
KBe_4cl_P54760;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991707;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL5147;;
KBe_4cl_O15197;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991708;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL5836;;
KBe_4cl_P18074;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991709;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105743;;
KBe_4cl_O75460;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991710;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL1163101;;
KBe_4cl_Q76MJ5;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991711;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105932;;
KBe_4cl_P38117;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991712;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105744;;
KBe_4cl_Q9NSD9;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991713;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105969;;
KBe_4cl_P22830;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991714;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL3879831;;
KBe_4cl_P16591;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991715;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL3982;;
KBe_4cl_P07332;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991716;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL5455;;
KBe_4cl_P11362;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991717;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL3650;;
KBe_4cl_P36888;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991719;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL1974;;
KBe_4cl_P42685;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991720;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4223;;
KBe_4cl_P06241;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991721;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL1841;;
KBe_4cl_O14976;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991722;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4355;;
KBe_4cl_P41250;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991723;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105815;;
KBe_4cl_P04899;;K-562, COLO 205, SK-N-BE(2) and MV-4-11;CHEMBL3991724;[];Homo sapiens;[{'active': 1, 'comments': 'Is the measured interaction considered due to direct binding to target?', 'relation': '=', 'standard_relation': '=', 'standard_text_value': 'yes', 'standard_type': 'Direct Binder', 'standard_type_fixed': 0, 'standard_units': None, 'standard_value': None, 'text_value': 'yes', 'type': 'Direct Binder', 'units': None, 'value': None}];;Cell lysate;9606.0;In vitro;;B;Binding;BAO_0000220;subcellular format;;Direct single protein target assigned;9;Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.;CHEMBL3991601;Direct protein target assigned;D;;48;CHEMBL4105887;;
