"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL3077038";"F";"Anti-inflammatory activity in Homo sapiens (human) THP1 cells assessed as inhibition of LPS-induced TNFalpha production at 1 uM incubated for 30 min prior to LPS-challenge measured after 24 hr by ELISA";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"THP-1";"";"CHEMBL3044536";"None";"10.1007/s00044-012-0109-8";"2013";"Med Chem Res";"22";"1450";"1455";"";"";"";"";"";""
"CHEMBL1909204";"B";"DRUGMATRIX: Protein Tyrosine Kinase, Fyn enzyme inhibition (substrate: Poly(Glu:Tyr))";"";"871";"1742";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"Insect cells";"";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909147";"B";"DRUGMATRIX: GABAA, Muscimol, Central radioligand binding (ligand: [3H] Muscimol)";"Rattus norvegicus";"871";"1742";"BAO_0000249";"cell membrane format";"0";"0 - Default value - Target unknown or has yet to be assigned";"Wistar";"DrugMatrix";"10116";"CHEMBL3638188";"Brain";"";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1909144";"B";"DRUGMATRIX: Endothelin ETA radioligand binding (ligand: [125I] Endothelin-1)";"";"871";"1742";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"";"DrugMatrix";"32644";"";"";"CHO-K1";"Membrane";"CHEMBL1909046";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL878587";"B";"Relative binding affinity to glucocorticoid receptor on cytosol from thymus at 24 hr";"";"39";"39";"BAO_0000357";"single protein format";"8";"8 - Homologous single protein target assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL1124129";"2897467";"10.1021/jm00401a015";"1988";"J Med Chem";"31";"1160";"1169";"";"";"";"";"";""
"CHEMBL1115113";"F";"Antiinflammatory activity in LPS-stimulated human THP1 cells assessed as inhibition of TNFalpha formation at 1 uM pretreated 30 mins before LPS challenge measured after 24 hrs by ELISA";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"THP-1";"";"CHEMBL1156322";"20207143";"10.1016/j.bmcl.2010.02.001";"2010";"Bioorg Med Chem Lett";"20";"2292";"2296";"";"";"";"";"";""
"CHEMBL822378";"B";"Inhibition of [3H]dexamethasone binding to glucocorticoid receptor of rat liver cytosol";"Rattus norvegicus";"12";"12";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"10116";"";"";"";"";"CHEMBL1135667";"12431067";"10.1021/jm0202775";"2002";"J Med Chem";"45";"5397";"5405";"";"";"";"";"";""
"CHEMBL3537619";"A";"Activation of PXR in rat hepatocytes assessed as increase in CYP3A-mediated testosterone 6beta-hydroxylation at 10 uM after 24 hrs by HPLC analysis relative to control";"Rattus norvegicus";"1";"1";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"10116";"";"";"Hepatocyte";"";"CHEMBL3526076";"22019630";"10.1124/dmd.111.042879";"2012";"Drug Metab Dispos";"40";"178";"186";"";"";"";"";"";""
"CHEMBL919407";"F";"Inhibition of mPGES1 expression in LPS-stimulated mouse RAW264.7 cells after 2 hrs by Western blot analysis";"Mus musculus";"2";"2";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"RAW264.7";"";"CHEMBL1147139";"17407277";"10.1021/jm0700823";"2007";"J Med Chem";"50";"2176";"2184";"";"";"";"";"";""
"CHEMBL1687080";"F";"Antiinflammatory activity in LPS-stimulated mouse RAW264.7 cells assessed as nitrite level at 10 uM after 24 hrs by Griess method";"Mus musculus";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"RAW264.7";"";"CHEMBL1681777";"21353543";"10.1016/j.bmcl.2011.01.066";"2011";"Bioorg Med Chem Lett";"21";"1777";"1781";"";"";"";"";"";""
"CHEMBL2078152";"F";"TP_TRANSPORTER: RT-PCR in HK-2 cell";"";"8";"8";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"TP-search Transporter Database";"";"";"";"HK-2";"";"CHEMBL2074170";"12387747";"10.1006/taap.2002.9461";"2002";"Toxicol Appl Pharmacol";"183";"83";"91";"";"";"";"";"";""
"CHEMBL1963985";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the NCI-H23 Non-Small Cell Lung cell line. (Class of assay: confirmatory) ";"";"41631";"41977";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"NCI-H23";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL3540575";"A";"Unbound Cmax in human plasma";"Homo sapiens";"85";"85";"BAO_0000366";"cell-free format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"CHEMBL3559721";"Plasma";"";"";"CHEMBL3526080";"21965623";"10.1124/dmd.111.040758";"2012";"Drug Metab Dispos";"40";"130";"138";"";"";"";"";"";""
"CHEMBL1259726";"F";"Agonist activity at glucocorticoid receptor-LBD in human U2OS cells transfected with Gal4-DBD assessed as increase of transactivation activity after 18 hrs by luciferase reporter gene assay";"Homo sapiens";"11";"11";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"U2OS";"";"CHEMBL1255573";"20812681";"10.1021/jm100563h";"2010";"J Med Chem";"53";"6947";"6953";"";"";"";"";"";""
"CHEMBL2046022";"F";"Antiinflammatory activity in ovalbumin-sensitised Balb/c mouse assessed as reduction in ovalbumin-induced eosinophil count in bronchoalveolar lavage fluid at 1 mg/kg, ip administered 1 hr before and 7 hrs after ovalbumin challenge measured after 8 hrs by haemocytometeric analysis";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Balb/c";"Scientific Literature";"10090";"CHEMBL3638235";"Lung";"";"";"CHEMBL2040789";"24900359";"10.1021/ml2001196";"2011";"ACS Med Chem Lett";"2";"644";"649";"standard_type:DOSE standard_relation:= standard_value:1.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"MUSCULO-SKELETAL SYSTEM | RESPIRATORY SYSTEM";"Anti-Inflammatory Activity | Effects on Air Ways";"General Anti-Inflammatory Models | General Airway Models";"";""
"CHEMBL2043513";"T";"Toxicity in Sprague-Dawley rat assessed as changes in microsomal protein level at 80 mg/kg, po bid for 3 days relative to control";"Rattus norvegicus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Sprague-Dawley";"Scientific Literature";"10116";"";"";"";"";"CHEMBL2040745";"22497764";"10.1016/j.bmcl.2012.03.070";"2012";"Bioorg Med Chem Lett";"22";"3067";"3071";"standard_type:DOSE standard_relation:= standard_value:80.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL1794401";"F";"PUBCHEM_BIOASSAY: HTS for Inhibitors of HP1-beta Chromodomain Interactions with Methylated Histone Tails. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID488962]";"";"91505";"91819";"BAO_0000019";"assay format";"8";"8 - Homologous single protein target assigned";"";"PubChem BioAssays";"";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL882013";"F";"Recovery of steroid from cecum at 4 hr after administration of 7.5 mg of the compound";"Rattus norvegicus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10116";"CHEMBL3833888";"Caecum";"";"";"CHEMBL1122578";"6699871";"10.1021/jm00369a005";"1984";"J Med Chem";"27";"261";"266";"";"";"";"";"";""
"CHEMBL843076";"F";"Compound was evaluated for inhibitory activity against production of nitric oxide (NO) induced by interferon-gamma (IFN-gamma) in mouse macrophages";"Mus musculus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"";"";"CHEMBL1130601";"9873608";"10.1016/s0960-894x(98)00479-x";"1998";"Bioorg Med Chem Lett";"8";"2711";"2714";"";"";"";"";"";""
"CHEMBL1908285";"A";"Apparent permeability (Papp) from apical to basolateral side determined in MDR1-MDCKII cells";"Canis lupus familiaris";"60";"63";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"(null)";"Scientific Literature";"9615";"";"";"MDR1-MDCKII";"";"CHEMBL1908284";"11602674";"None";"2001";"J Pharmacol Exp Ther";"299";"620";"628";"";"";"";"";"";""
"CHEMBL1006670";"F";"Antiinflammatory activity in mouse assessed as inhibition of LPS-induced TNFalpha upregulation at 0.03 ug, sc measured 2 hrs after LPS challenge";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"";"";"CHEMBL1136923";"19425597";"10.1021/jm900133w";"2009";"J Med Chem";"52";"3591";"3595";"";"MUSCULO-SKELETAL SYSTEM";"Anti-Inflammatory Activity";"General Anti-Inflammatory Models";"";""
"CHEMBL4258191";"F";"Antiinflammatory activity in LPS-induced mouse RAW264.7 cells assessed as TNFalpha levels at 2.5 uM pretreated for 2 hrs followed by LPS stimulation and measured after 6 hrs by ELISA (Rvb = 4377.1 +/- 318.6 pg/ml)";"Mus musculus";"3";"3";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"RAW264.7";"";"CHEMBL4257465";"30108912";"10.1039/C7MD00461C";"2018";"Medchemcomm";"9";"181";"188";"";"";"";"";"";""
"CHEMBL4258200";"F";"Antiinflammatory activity in LPS-induced mouse RAW264.7 cells assessed as TNFalpha levels at 5 uM pretreated for 2 hrs followed by LPS stimulation and measured after 24 hrs by ELISA (Rvb = 9653.7 +/- 377.3 pg/ml)";"Mus musculus";"3";"3";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"RAW264.7";"";"CHEMBL4257465";"30108912";"10.1039/C7MD00461C";"2018";"Medchemcomm";"9";"181";"188";"";"";"";"";"";""
"CHEMBL1074851";"B";"Inhibition of LPS-induced AP1 transcriptional activation expressed in mouse RAW264.7 cells assessed as AP1 activity at 10 uM treated after LPS challenge measured after 24 hrs by luciferase reporter gene assay relative to control";"";"11";"11";"BAO_0000219";"cell-based format";"8";"8 - Homologous single protein target assigned";"";"Scientific Literature";"";"";"";"RAW264.7";"";"CHEMBL1152520";"19648015";"10.1016/j.bmc.2009.07.029";"2009";"Bioorg Med Chem";"17";"6348";"6353";"";"";"";"";"";""
"CHEMBL738538";"F";"In vivo antiinflammatory activity of 0.04 uM concentration of compound was determined by inhibition of oxazolone-induced allergic contact dermatitis (ACD) in mouse up on tropical application";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"";"";"CHEMBL1146773";"15125973";"10.1016/j.bmcl.2004.02.104";"2004";"Bioorg Med Chem Lett";"14";"2983";"2986";"";"DERMATOLOGICALS | MUSCULO-SKELETAL SYSTEM";"Experimental Dermatitis | Anti-Inflammatory Activity";"General Dermatitis Models | General Anti-Inflammatory Models";"";""
"CHEMBL758518";"F";"In vivo antiinflammatory activity of 400 uM concentration of compound was determined by inhibition of oxazolone-induced allergic contact dermatitis (ACD) in pig up on tropical application";"Sus scrofa";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9823";"";"";"";"";"CHEMBL1146773";"15125973";"10.1016/j.bmcl.2004.02.104";"2004";"Bioorg Med Chem Lett";"14";"2983";"2986";"";"DERMATOLOGICALS | MUSCULO-SKELETAL SYSTEM";"Experimental Dermatitis | Anti-Inflammatory Activity";"General Dermatitis Models | General Anti-Inflammatory Models";"";""
"CHEMBL1016754";"B";"Inhibition of LFA1/ICAM1-mediated HL60 cell aggregation";"";"7";"7";"BAO_0000219";"cell-based format";"6";"6 - Homologous protein complex subunits assigned";"";"Scientific Literature";"";"";"";"HL-60";"";"CHEMBL1151198";"15165136";"10.1021/np030524n";"2004";"J Nat Prod";"67";"772";"777";"";"";"";"";"";""
"CHEMBL3599479";"F";"Anti-inflammatory activity in Wistar rat model complete Freund's adjuvant-induced arthritis assessed as reduction in paw edema at 5 umol/kg, ip dosed from day 14 to day 21 after immunization and measured on day 16";"Rattus norvegicus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Wistar";"Scientific Literature";"10116";"";"";"";"";"CHEMBL3596111";"26116178";"10.1016/j.bmc.2015.06.029";"2015";"Bioorg Med Chem";"23";"4390";"4396";"";"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS | MUSCULO-SKELETAL SYSTEM | MUSCULO-SKELETAL SYSTEM";"Methods for Testing Immunological Factors | Anti-Inflammatory Activity | Anti-Inflammatory Activity";"Adjuvant Arthritis in Rats | General Anti-Inflammatory Models | Paw Edema Test";"";""
"CHEMBL2327641";"B";"Inhibition of NF-kappaB p65-mediated IL-6 release in HSV1 KOS infected human IOBA-NHC cells at 40 uM after 24 hrs by ELISA";"Homo sapiens";"2";"2";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"IOBA-NHC";"";"CHEMBL2321679";"23219855";"10.1016/j.bmc.2012.10.054";"2013";"Bioorg Med Chem";"21";"560";"568";"";"";"";"";"";""
"CHEMBL3603223";"F";"Anti-inflammatory in LPS-challenged C57BL/6 mouse model of acute inflammation assessed as reduction in IL17 level at 10 mg/kg, ip for 3 days pre-treated for 3 days followed by LPS challenge 24 hrs after last dose and measured 5 hrs post LPS challenge by ELISA method";"Mus musculus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"C57BL/6";"Scientific Literature";"10090";"";"";"";"";"CHEMBL3600323";"26258437";"10.1021/acs.jmedchem.5b00185";"2015";"J Med Chem";"58";"6410";"6421";"";"MUSCULO-SKELETAL SYSTEM";"Anti-Inflammatory Activity";"General Anti-Inflammatory Models";"";""
"CHEMBL2072653";"F";"Antiinflammatory activity in human A549 cells assessed as inhibition of IL-1beta-induced mPGES1 expression at 1 uM treated 30 mins prior to IL-1beta challenge measured after 48 hrs by Western blot analysis relative to control";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"A549";"";"CHEMBL2069190";"22795900";"10.1016/j.bmc.2012.06.032";"2012";"Bioorg Med Chem";"20";"5012";"5016";"";"";"";"";"";""
"CHEMBL3868173";"B";"Binding affinity to ERbeta (unknown origin) by FP assay";"Homo sapiens";"9";"9";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL3867467";"27810243";"10.1016/j.bmcl.2016.10.052";"2016";"Bioorg Med Chem Lett";"26";"5741";"5748";"";"";"";"";"";""
"CHEMBL2071967";"A";"Inhibition of human CYP3A4 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using 7-benzyloxyquinoline as substrate after 30 mins";"Homo sapiens";"221";"221";"BAO_0000357";"single protein format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"";"";"CHEMBL2069259";"22931300";"10.1021/tx300075j";"2012";"Chem Res Toxicol";"25";"2067";"2082";"";"";"";"";"";""
"CHEMBL2345916";"F";"Antiinflammatory activity in ICR mouse assessed as protection against LPS-induced sepsis at 20 mg/kg, ip administered for 5 days prior to LPS-challenge measured after 2 hrs";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ICR";"Scientific Literature";"10090";"";"";"";"";"CHEMBL2331446";"23373965";"10.1021/jm301652t";"2013";"J Med Chem";"56";"1984";"1995";"standard_type:DOSE standard_relation:= standard_value:20.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"MUSCULO-SKELETAL SYSTEM";"Anti-Inflammatory Activity";"General Anti-Inflammatory Models";"";""
"CHEMBL3531874";"A";"Activation of rat PXR expressed in human HepG2 cells after 24 hrs by luciferase reporter gene based luminescent analysis";"Rattus norvegicus";"36";"36";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"10116";"";"";"HepG2";"";"CHEMBL3525965";"20966043";"10.1124/dmd.110.035105";"2011";"Drug Metab Dispos";"39";"151";"159";"";"";"";"";"";""
"CHEMBL2114890";"F";"PubChem BioAssay. qHTS assay for small molecule agonists of the antioxidant response element (ARE) signaling pathway. (Class of assay: confirmatory) ";"Homo sapiens";"1142";"1339";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"PubChem BioAssays";"9606";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1963844";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the SK-MEL-2 Melanoma cell line. (Class of assay: confirmatory) ";"";"38877";"39199";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"SK-MEL-2";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL829153";"B";"Binding affinity for glucocorticoid receptor";"";"5";"7";"BAO_0000019";"assay format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL1140311";"15999989";"10.1021/jm050345y";"2005";"J Med Chem";"48";"4507";"4510";"";"";"";"";"";""
"CHEMBL1964091";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the OVCAR-4 Ovarian cell line. (Class of assay: confirmatory) ";"";"39577";"39897";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"OVCAR-4";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1964048";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the OVCAR-8 Ovarian cell line. (Class of assay: confirmatory) ";"";"41865";"42213";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"OVCAR-8";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1964043";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the HOP-62 Non-Small Cell Lung cell line. (Class of assay: confirmatory) ";"";"40357";"40693";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"HOP-62";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1071628";"A";"Cytotoxicity against human THP1 cells assessed as CCK8 release at 1 uM after 24 hrs by ELISA";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"THP-1";"";"CHEMBL1157556";"20138527";"10.1016/j.bmc.2009.12.077";"2010";"Bioorg Med Chem";"18";"2060";"2065";"";"";"";"";"";""
"CHEMBL4221995";"F";"Immunomodulatory activity in BALB/c mouse splenocytes assessed as inhibition of concanavalin A-induced lymphocyte proliferation by measuring [3H]-thymidine uptake after 48 to 72 hrs by scintillation counting analysis";"Mus musculus";"25";"26";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"BALB/c";"Scientific Literature";"10090";"";"";"Splenocyte";"";"CHEMBL4219127";"29523468";"10.1016/j.bmc.2018.02.047";"2018";"Bioorg Med Chem";"26";"1971";"1985";"";"";"";"";"";""
"CHEMBL1025449";"F";"Inhibition of chemotaxis in zymosan-induced peritonitis Swiss mouse model assessed as number of peritoneal granulocytes per cavity at 3 mg/kg, po pretreated 1 hr before zymosan-challenge measured 4 hrs post inducer challenge (Rvb=27.1+/-3.5 million)";"Mus musculus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Swiss";"Scientific Literature";"10090";"";"";"";"";"CHEMBL1136878";"19394230";"10.1016/j.bmc.2009.04.006";"2009";"Bioorg Med Chem";"17";"3580";"3587";"standard_type:DOSE standard_relation:= standard_value:3.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL3828915";"F";"Antiinflammatory activity in LPS-induced C57BL/6 mouse model of lung inflammation assessed as reduction in keratinocyte-derived chemokine release in bronchoalveolar lavage fluid at 10 mg/kg, ip administered 1 hr prior to LPS-challenge measured after 3 hrs by ELISA";"Mus musculus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"C57BL/6";"Scientific Literature";"10090";"";"";"";"";"CHEMBL3826917";"27492193";"10.1016/j.bmc.2016.07.046";"2016";"Bioorg Med Chem";"24";"4415";"4423";"";"MUSCULO-SKELETAL SYSTEM | RESPIRATORY SYSTEM";"Anti-Inflammatory Activity | Effects on Air Ways";"General Anti-Inflammatory Models | General Airway Models";"";""
"CHEMBL869713";"F";"Anti-inflammatory activity against oxazolone-induced ear skin delayed types hypersensitivity model in topically dosed BALB/c mouse";"Mus musculus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Balb/c";"Scientific Literature";"10090";"CHEMBL3987716";"Ear";"";"";"CHEMBL1138886";"16821781";"10.1021/jm060302x";"2006";"J Med Chem";"49";"4216";"4231";"";"MUSCULO-SKELETAL SYSTEM | MUSCULO-SKELETAL SYSTEM";"Anti-Inflammatory Activity | Anti-Inflammatory Activity";"General Anti-Inflammatory Models | Oxazolone Induced Ear Edema in Mice";"";""
"CHEMBL1963887";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the DMS 114 Small Cell Lung cell line. (Class of assay: confirmatory) ";"";"14897";"14993";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"DMS-114";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1963868";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the HCT-15 Colon cell line. (Class of assay: confirmatory) ";"";"41234";"41579";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"HCT-15";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL3405102";"F";"Inhibition of TNFalpha production in mouse RAW264.7 cells incubated for 6 hrs by sandwich immunoassay";"Mus musculus";"7";"7";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10090";"";"";"RAW264.7";"";"CHEMBL3400020";"25824662";"10.1016/j.bmcl.2015.03.025";"2015";"Bioorg Med Chem Lett";"25";"1952";"1955";"";"";"";"";"";""
"CHEMBL976722";"B";"Activity at glucocorticoid receptor in human A549 cells assessed as effect on GRE promoter response by luciferase reporter assay";"Homo sapiens";"3";"3";"BAO_0000219";"cell-based format";"9";"9 - Direct single protein target assigned";"";"Scientific Literature";"9606";"";"";"A549";"";"CHEMBL1157339";"16643060";"10.1021/np050528n";"2006";"J Nat Prod";"69";"707";"709";"";"";"";"";"";""
"CHEMBL631379";"A";"HPLC capacity factor (k)";"";"28";"28";"BAO_0000019";"assay format";"0";"0 - Default value - Target unknown or has yet to be assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL1133461";"10956200";"10.1021/jm0000822";"2000";"J Med Chem";"43";"2922";"2928";"";"";"";"";"";""
"CHEMBL685134";"B";"Displacement of [3H]dexamethasone from Glucocorticoid receptor of rabbit kidney";"Oryctolagus cuniculus";"14";"14";"BAO_0000357";"single protein format";"8";"8 - Homologous single protein target assigned";"";"Scientific Literature";"9986";"";"";"";"";"CHEMBL1126937";"8360885";"10.1021/jm00068a018";"1993";"J Med Chem";"36";"2404";"2407";"";"";"";"";"";""
"CHEMBL790957";"F";"Anti-inflammatory effect in rat granuloma assay, activity relative to hydrocortisone and hydrocortisone 21-acetate";"Rattus norvegicus";"74";"75";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"10116";"";"";"";"";"CHEMBL1122453";"6827553";"10.1021/jm00357a003";"1983";"J Med Chem";"26";"318";"328";"";"MUSCULO-SKELETAL SYSTEM | MUSCULO-SKELETAL SYSTEM";"Anti-Inflammatory Activity | Anti-Inflammatory Activity";"General Anti-Inflammatory Models | General Granuloma Models";"";""
"CHEMBL1067421";"F";"Antiinflammatory activity in human THP1 cells assessed as inhibition of LPS-induced TNFalpha release at 1 uM/mL after 24 hrs by ELISA";"Homo sapiens";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"9606";"";"";"THP-1";"";"CHEMBL1153097";"19896853";"10.1016/j.bmc.2009.10.035";"2009";"Bioorg Med Chem";"17";"8168";"8173";"";"";"";"";"";""
"CHEMBL1116294";"B";"Binding affinity to glucocorticoid receptor";"";"1";"1";"BAO_0000357";"single protein format";"8";"8 - Homologous single protein target assigned";"";"Scientific Literature";"";"";"";"";"";"CHEMBL1157104";"20355713";"10.1021/jm100052k";"2010";"J Med Chem";"53";"3349";"3360";"";"";"";"";"";""
"CHEMBL1908291";"B";"Drug-stimulated Pgp ATPase activity ratio determined in MDR1-Sf9 cell membranes with test compound at a concentration of 20uM";"Spodoptera frugiperda";"60";"60";"BAO_0000249";"cell membrane format";"8";"8 - Homologous single protein target assigned";"(null)";"Scientific Literature";"7108";"";"";"Sf9";"Membrane";"CHEMBL1908284";"11602674";"None";"2001";"J Pharmacol Exp Ther";"299";"620";"628";"";"";"";"";"";""
"CHEMBL1614281";"F";"PUBCHEM_BIOASSAY: qHTS Assay for Agonists of the Thyroid Stimulating Hormone Receptor: Activators of Intracellular cAMP Concentrations in Parental HEK 293. (Class of assay: confirmatory) ";"Homo sapiens";"12194";"12285";"BAO_0000019";"assay format";"9";"9 - Direct single protein target assigned";"";"PubChem BioAssays";"9606";"";"";"";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL1964072";"F";"PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the SW-620 Colon cell line. (Class of assay: confirmatory) ";"";"41891";"42241";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"PubChem BioAssays";"";"";"";"SW-620";"";"CHEMBL1201862";"None";"None";"None";"None";"None";"None";"None";"";"";"";"";"";""
